player_id,year,"last_name, first_name",kmeans_quality_cluster,quality_archetype,impact_cluster,impact_archetype
642397,2022,"Soto, Gregory",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
642397,2023,"Soto, Gregory",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
642397,2024,"Soto, Gregory",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
642397,2025,"Soto, Gregory",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
642528,2020,"Loáisiga, Jonathan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
642528,2021,"Loáisiga, Jonathan",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
642528,2022,"Loáisiga, Jonathan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
642545,2019,"Barria, Jaime",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
642545,2020,"Barria, Jaime",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
642545,2022,"Barria, Jaime",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
642545,2023,"Barria, Jaime",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
642546,2020,"Hernández, Jonathan",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
642547,2019,"Peralta, Freddy",1,League-Average Pitch Quality,5,Four-Seam Aces (Elite FF Impact)
642547,2020,"Peralta, Freddy",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
642547,2021,"Peralta, Freddy",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
642547,2022,"Peralta, Freddy",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
642547,2023,"Peralta, Freddy",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
642547,2024,"Peralta, Freddy",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
642547,2025,"Peralta, Freddy",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
642558,2019,"Jurado, Ariel",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
642585,2022,"Bautista, Félix",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
642585,2023,"Bautista, Félix",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
642607,2019,"Agrazal, Dario",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
642701,2025,"Santana, Dennis",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
642758,2022,"Acevedo, Domingo",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
642770,2020,"Guerra, Javy",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
643230,2019,"Brault, Steven",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
643230,2020,"Brault, Steven",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
643256,2019,"Cimber, Adam",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
643290,2020,"Dunn, Justin",1,League-Average Pitch Quality,0,FF Liability Pitchers (Bad Fastball Impact)
643290,2021,"Dunn, Justin",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
643316,2019,"Fry, Paul",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
643316,2020,"Fry, Paul",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
643316,2021,"Fry, Paul",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
643327,2019,"Godley, Zack",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
643327,2020,"Godley, Zack",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
643338,2019,"Green, Chad",1,League-Average Pitch Quality,5,Four-Seam Aces (Elite FF Impact)
643338,2020,"Green, Chad",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
643338,2021,"Green, Chad",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
643338,2024,"Green, Chad",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
643377,2021,"Jax, Griffin",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
643377,2022,"Jax, Griffin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
643377,2023,"Jax, Griffin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
643377,2025,"Jax, Griffin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
643511,2020,"Rogers, Tyler",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
643511,2021,"Rogers, Tyler",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
643511,2022,"Rogers, Tyler",1,League-Average Pitch Quality,4,Slider Aces (Elite Slider Impact)
643511,2023,"Rogers, Tyler",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
643511,2024,"Rogers, Tyler",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
643511,2025,"Rogers, Tyler",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
645261,2019,"Alcantara, Sandy",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
645261,2020,"Alcantara, Sandy",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
645261,2021,"Alcantara, Sandy",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
645261,2022,"Alcantara, Sandy",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
645261,2023,"Alcantara, Sandy",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
645261,2025,"Alcantara, Sandy",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
647315,2021,"Pop, Zach",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
647315,2022,"Pop, Zach",0,Fastball Generalists (Good FF + Good SI),3,Sinker Aces (Elite Sinker Impact)
647315,2024,"Pop, Zach",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
647336,2019,"Soroka, Michael",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
647336,2024,"Soroka, Michael",7,Slider Aces (Elite SL),2,Balanced Positive Arsenal (Mild Impact Gains)
647336,2025,"Soroka, Michael",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
650382,2019,"Hernández, Darwinzon",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
650382,2021,"Hernández, Darwinzon",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
650496,2021,"Mejía, J.C.",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
650530,2020,"Garcia, Bryan",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
650556,2022,"Abreu, Bryan",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
650556,2023,"Abreu, Bryan",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
650556,2024,"Abreu, Bryan",1,League-Average Pitch Quality,4,Slider Aces (Elite Slider Impact)
650556,2025,"Abreu, Bryan",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
650633,2020,"King, Michael",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
650633,2021,"King, Michael",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
650633,2023,"King, Michael",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
650633,2024,"King, Michael",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
650644,2020,"Civale, Aaron",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
650644,2021,"Civale, Aaron",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
650644,2022,"Civale, Aaron",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
650644,2023,"Civale, Aaron",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
650644,2024,"Civale, Aaron",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
650644,2025,"Civale, Aaron",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
650671,2019,"Quijada, José",1,League-Average Pitch Quality,0,FF Liability Pitchers (Bad Fastball Impact)
650671,2022,"Quijada, José",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
650893,2020,"Cabrera, Génesis",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
650893,2021,"Cabrera, Génesis",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
650893,2024,"Cabrera, Génesis",9,Cutter Aces (Elite FC),2,Balanced Positive Arsenal (Mild Impact Gains)
650895,2019,"Castillo, Diego",0,Fastball Generalists (Good FF + Good SI),4,Slider Aces (Elite Slider Impact)
650895,2020,"Castillo, Diego",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
650895,2021,"Castillo, Diego",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
650895,2022,"Castillo, Diego",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
650911,2023,"Sánchez, Cristopher",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
650911,2024,"Sánchez, Cristopher",8,Changeup Specialists (Elite CH),1,Sinker Liability Pitchers (Sinker Gets Crushed)
650911,2025,"Sánchez, Cristopher",8,Changeup Specialists (Elite CH),2,Balanced Positive Arsenal (Mild Impact Gains)
656061,2023,"Abreu, Albert",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656186,2020,"Altavilla, Dan",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656222,2019,"Beeks, Jalen",4,Poor Changeup Group (Bad CH),0,FF Liability Pitchers (Bad Fastball Impact)
656222,2022,"Beeks, Jalen",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656222,2024,"Beeks, Jalen",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656222,2025,"Beeks, Jalen",1,League-Average Pitch Quality,0,FF Liability Pitchers (Bad Fastball Impact)
656232,2020,"Bielak, Brandon",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656232,2023,"Bielak, Brandon",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656234,2022,"Bird, Jake",1,League-Average Pitch Quality,1,Sinker Liability Pitchers (Sinker Gets Crushed)
656234,2023,"Bird, Jake",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656271,2022,"Burke, Brock",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
656271,2023,"Burke, Brock",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
656271,2025,"Burke, Brock",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656288,2019,"Canning, Griffin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656288,2020,"Canning, Griffin",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
656288,2021,"Canning, Griffin",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656288,2023,"Canning, Griffin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656288,2024,"Canning, Griffin",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656288,2025,"Canning, Griffin",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
656302,2019,"Cease, Dylan",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656302,2020,"Cease, Dylan",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656302,2021,"Cease, Dylan",7,Slider Aces (Elite SL),0,FF Liability Pitchers (Bad Fastball Impact)
656302,2022,"Cease, Dylan",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
656302,2023,"Cease, Dylan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656302,2024,"Cease, Dylan",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
656302,2025,"Cease, Dylan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656354,2022,"Davis, Austin",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656412,2022,"Faedo, Alex",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656412,2023,"Faedo, Alex",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656420,2021,"Feyereisen, J.P.",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656427,2019,"Flaherty, Jack",7,Slider Aces (Elite SL),5,Four-Seam Aces (Elite FF Impact)
656427,2020,"Flaherty, Jack",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656427,2021,"Flaherty, Jack",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656427,2023,"Flaherty, Jack",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
656427,2024,"Flaherty, Jack",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656427,2025,"Flaherty, Jack",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656458,2021,"Gilbreath, Lucas",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
656458,2022,"Gilbreath, Lucas",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656464,2020,"Ginkel, Kevin",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656464,2023,"Ginkel, Kevin",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
656464,2024,"Ginkel, Kevin",7,Slider Aces (Elite SL),2,Balanced Positive Arsenal (Mild Impact Gains)
656529,2021,"Hentges, Sam",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656546,2019,"Hoffman, Jeff",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656546,2020,"Hoffman, Jeff",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656546,2021,"Hoffman, Jeff",1,League-Average Pitch Quality,0,FF Liability Pitchers (Bad Fastball Impact)
656546,2022,"Hoffman, Jeff",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656546,2023,"Hoffman, Jeff",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
656546,2024,"Hoffman, Jeff",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
656546,2025,"Hoffman, Jeff",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656547,2020,"Holder, Jonathan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656550,2025,"Holmes, Grant",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656557,2021,"Houck, Tanner",7,Slider Aces (Elite SL),4,Slider Aces (Elite Slider Impact)
656557,2023,"Houck, Tanner",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656557,2024,"Houck, Tanner",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
656578,2023,"Jackson, Andre",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656605,2019,"Keller, Mitch",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656605,2020,"Keller, Mitch",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656605,2021,"Keller, Mitch",1,League-Average Pitch Quality,0,FF Liability Pitchers (Bad Fastball Impact)
656605,2022,"Keller, Mitch",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
656605,2023,"Keller, Mitch",0,Fastball Generalists (Good FF + Good SI),5,Four-Seam Aces (Elite FF Impact)
656605,2024,"Keller, Mitch",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
656605,2025,"Keller, Mitch",0,Fastball Generalists (Good FF + Good SI),2,Balanced Positive Arsenal (Mild Impact Gains)
656629,2021,"Kopech, Michael",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
656629,2022,"Kopech, Michael",6,Weak Breaking Ball Group (Bad SL),2,Balanced Positive Arsenal (Mild Impact Gains)
656629,2023,"Kopech, Michael",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656629,2024,"Kopech, Michael",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
656638,2022,"Lange, Alex",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656638,2023,"Lange, Alex",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656641,2025,"Latz, Jacob",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656657,2022,"Logue, Zach",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656713,2019,"McKay, Brendan",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
656730,2022,"Megill, Trevor",1,League-Average Pitch Quality,0,FF Liability Pitchers (Bad Fastball Impact)
656730,2023,"Megill, Trevor",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
656730,2024,"Megill, Trevor",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
656730,2025,"Megill, Trevor",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656731,2021,"Megill, Tylor",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656731,2022,"Megill, Tylor",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656731,2023,"Megill, Tylor",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656731,2024,"Megill, Tylor",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656731,2025,"Megill, Tylor",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656756,2020,"Montgomery, Jordan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656756,2021,"Montgomery, Jordan",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
656756,2022,"Montgomery, Jordan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656756,2023,"Montgomery, Jordan",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656756,2024,"Montgomery, Jordan",5,Sinkers Get Hit (Bad SI),1,Sinker Liability Pitchers (Sinker Gets Crushed)
656793,2020,"Nelson, Nick",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656793,2022,"Nelson, Nick",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656794,2019,"Newcomb, Sean",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656794,2020,"Newcomb, Sean",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656794,2025,"Newcomb, Sean",2,Four-Seam Aces (Elite FF Quality),2,Balanced Positive Arsenal (Mild Impact Gains)
656849,2020,"Peterson, David",4,Poor Changeup Group (Bad CH),4,Slider Aces (Elite Slider Impact)
656849,2022,"Peterson, David",7,Slider Aces (Elite SL),2,Balanced Positive Arsenal (Mild Impact Gains)
656849,2023,"Peterson, David",3,Weak Fastball Group (Bad FF),2,Balanced Positive Arsenal (Mild Impact Gains)
656849,2024,"Peterson, David",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656849,2025,"Peterson, David",3,Weak Fastball Group (Bad FF),0,FF Liability Pitchers (Bad Fastball Impact)
656876,2020,"Rasmussen, Drew",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
656876,2021,"Rasmussen, Drew",1,League-Average Pitch Quality,2,Balanced Positive Arsenal (Mild Impact Gains)
656876,2022,"Rasmussen, Drew",2,Four-Seam Aces (Elite FF Quality),5,Four-Seam Aces (Elite FF Impact)
656876,2025,"Rasmussen, Drew",9,Cutter Aces (Elite FC),5,Four-Seam Aces (Elite FF Impact)
