batter_arch,pitcher_arch,matchup,count_bucket,outcome
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,hitter_ahead,walk
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,pitcher_ahead,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,even,home_run
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,full,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,full,single
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,full,triple
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,single
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,even,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,single
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,two_strikes,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,hitter_ahead,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,even,double
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,hitter_ahead,single
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,full,walk
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,even,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,even,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,hitter_ahead,double_play
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,even,hit_by_pitch
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,full,grounded_into_double_play
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,hitter_ahead,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,even,triple
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,full,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,two_strikes,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,even,home_run
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,single
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,hitter_ahead,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,even,single
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsL,hitter_ahead,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,full,walk
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,hitter_ahead,walk
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,force_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,even,hit_by_pitch
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,pitcher_ahead,single
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,pitcher_ahead,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,hitter_ahead,intent_walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,even,single
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,pitcher_ahead,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,full,home_run
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,two_strikes,strikeout
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,pitcher_ahead,single
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsL,hitter_ahead,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,hitter_ahead,double
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,pitcher_ahead,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,even,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,two_strikes,strikeout
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,two_strikes,single
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,full,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,even,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsL,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,single
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,force_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,hitter_ahead,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,even,single
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,full,strikeout
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,full,walk
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsL,pitcher_ahead,field_error
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,field_out
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),RvsL,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsL,two_strikes,single
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsL,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,even,double
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,full,grounded_into_double_play
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,full,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,double
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,hitter_ahead,home_run
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,full,walk
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,full,home_run
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,full,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,two_strikes,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,two_strikes,double
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,pitcher_ahead,home_run
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,full,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,full,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,pitcher_ahead,grounded_into_double_play
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,hitter_ahead,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,full,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,pitcher_ahead,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,full,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,full,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,grounded_into_double_play
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,full,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,two_strikes,single
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,full,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,full,walk
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,full,walk
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsR,hitter_ahead,walk
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,sac_fly
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,grounded_into_double_play
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsL,hitter_ahead,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsL,two_strikes,strikeout
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsL,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,full,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsL,even,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsL,full,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsL,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,double
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,pitcher_ahead,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,pitcher_ahead,field_out
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),RvsL,full,walk
Balanced / Mixed,FF Liability Pitchers (Bad Fastball Impact),LvsL,even,home_run
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,home_run
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,single
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,full,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,even,single
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,even,double
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,hitter_ahead,intent_walk
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsL,full,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsL,full,walk
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsL,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,pitcher_ahead,single
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,hitter_ahead,walk
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,full,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,pitcher_ahead,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,pitcher_ahead,field_out
Balanced / Mixed,Slider Aces (Elite Slider Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Slider Aces (Elite Slider Impact),RvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,two_strikes,strikeout
Balanced / Mixed,Slider Aces (Elite Slider Impact),LvsR,two_strikes,strikeout
Balanced / Mixed,Slider Aces (Elite Slider Impact),LvsR,two_strikes,field_out
Balanced / Mixed,Slider Aces (Elite Slider Impact),RvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,pitcher_ahead,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,strikeout
Balanced / Mixed,Slider Aces (Elite Slider Impact),RvsR,two_strikes,single
Balanced / Mixed,Slider Aces (Elite Slider Impact),LvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,double
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,field_out
Balanced / Mixed,Slider Aces (Elite Slider Impact),LvsR,even,hit_by_pitch
Balanced / Mixed,Slider Aces (Elite Slider Impact),RvsR,even,field_out
Balanced / Mixed,Slider Aces (Elite Slider Impact),RvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,two_strikes,double
Balanced / Mixed,Slider Aces (Elite Slider Impact),LvsR,two_strikes,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,hitter_ahead,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,full,grounded_into_double_play
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,even,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsR,even,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsR,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,hit_by_pitch
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,hitter_ahead,walk
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,pitcher_ahead,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,full,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,full,strikeout
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,two_strikes,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),RvsR,even,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,even,field_out
Balanced / Mixed,Four-Seam Aces (Elite FF Impact),LvsR,even,field_out
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,strikeout
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,home_run
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),LvsL,two_strikes,single
Balanced / Mixed,Balanced Positive Arsenal (Mild Impact Gains),RvsL,two_strikes,strikeout
Balanced / Mixed,Sinker Liability Pitchers (Sinker Gets Crushed),LvsL,even,field_out
